event_id,track_id,parent_track_id,particle,creator_process,creation_time_ns,initial_KE_MeV
264,1,0,neutron,primary,0.000000,0.000000
264,12,1,Xe137,nFissionHP,45725.373199,68.812798
264,15,12,e-,RadioactiveDecay,395398107169.599121,1.964478
264,47,15,e-,eIoni,395398107180.230835,0.002557
264,46,15,e-,eIoni,395398107179.969788,0.005089
264,45,15,e-,eIoni,395398107179.625488,0.002129
264,44,15,e-,eIoni,395398107179.366943,0.001896
264,43,15,e-,eIoni,395398107179.193665,0.001101
264,42,15,e-,eIoni,395398107178.812317,0.007260
264,41,15,e-,eIoni,395398107178.571350,0.003455
264,40,15,e-,eIoni,395398107178.388733,0.004668
264,39,15,e-,eIoni,395398107176.741028,0.001728
264,38,15,e-,eIoni,395398107176.375183,0.001222
264,37,15,e-,eIoni,395398107176.296631,0.001154
264,36,15,e-,eIoni,395398107176.215515,0.002148
264,35,15,e-,eIoni,395398107175.813171,0.001463
264,34,15,e-,eIoni,395398107175.729614,0.002522
264,33,15,e-,eIoni,395398107175.391357,0.001492
264,32,15,e-,eIoni,395398107175.256348,0.001236
264,31,15,e-,eIoni,395398107174.430969,0.001336
264,30,15,e-,eIoni,395398107173.997437,0.013363
264,49,30,e-,eIoni,395398107174.012695,0.003357
264,48,30,e-,eIoni,395398107174.012695,0.000359
264,29,15,e-,eIoni,395398107173.330017,0.001496
264,28,15,e-,eIoni,395398107172.305481,0.003614
264,27,15,e-,eIoni,395398107171.985291,0.001326
264,26,15,e-,eIoni,395398107171.788391,0.001438
264,25,15,e-,eIoni,395398107171.729309,0.001976
264,24,15,e-,eIoni,395398107171.627808,0.002394
264,23,15,e-,eIoni,395398107171.507996,0.004520
264,22,15,e-,eIoni,395398107171.363892,0.003509
264,21,15,e-,eIoni,395398107171.347900,0.001294
264,20,15,e-,eIoni,395398107170.785156,0.001932
264,19,15,e-,eIoni,395398107170.538574,0.001543
264,18,15,e-,eIoni,395398107170.121765,0.034848
264,52,18,e-,eIoni,395398107170.279724,0.008598
264,51,18,e-,eIoni,395398107170.279724,0.000479
264,50,18,e-,eIoni,395398107170.238770,0.001048
264,17,15,e-,eIoni,395398107170.050537,0.002635
264,16,15,e-,eIoni,395398107169.905457,0.001242
264,14,12,anti_nu_e,RadioactiveDecay,395398107169.599121,2.188679
264,13,12,Cs137,RadioactiveDecay,395398107169.599121,0.000030
264,11,1,Sr94,nFissionHP,45725.373199,100.317202
264,3335,11,e-,RadioactiveDecay,155322992241.283905,0.511379
264,3351,3335,e-,eIoni,155322992246.444458,0.002437
264,3352,3351,e-,eIoni,155322992246.445801,0.001116
264,3350,3335,e-,eIoni,155322992246.303314,0.001080
264,3349,3335,e-,eIoni,155322992245.935089,0.001068
264,3348,3335,e-,eIoni,155322992245.623627,0.012151
264,3353,3348,e-,eIoni,155322992245.629761,0.000494
264,3347,3335,e-,eIoni,155322992245.321228,0.003923
264,3346,3335,e-,eIoni,155322992245.091858,0.007400
264,3354,3346,e-,eIoni,155322992245.119507,0.001917
264,3345,3335,e-,eIoni,155322992244.682312,0.004130
264,3344,3335,e-,eIoni,155322992244.669250,0.007971
